asset_rank,asset_final_score,asset_id,template_id,original_mint_number,surviving_mint_rank,template_final_score
2211,30.1778,1099595975656,401910,373,373,1.3694
2212,30.1686,1099597737751,401911,351,351,0
2213,30.1492,1099595975657,401910,374,374,1.3694
2214,30.1404,1099597737752,401911,352,352,0
2215,30.1206,1099595975658,401910,375,375,1.3694
2216,30.1124,1099597737753,401911,353,353,0
2217,30.092,1099595975659,401910,376,376,1.3694
2218,30.0842,1099597737754,401911,354,354,0
2219,30.0634,1099595975660,401910,377,377,1.3694
2220,30.0562,1099597737755,401911,355,355,0
2221,30.0348,1099595975661,401910,378,378,1.3694
2222,30.028,1099597737756,401911,356,356,0
2223,30.0062,1099595975662,401910,379,379,1.3694
2224,30,1099597737757,401911,357,357,0
2225,29.9776,1099595975663,401910,380,380,1.3694
2226,29.972,1099597737758,401911,358,358,0
2227,29.949,1099595975664,401910,381,381,1.3694
2228,29.9438,1099597737759,401911,359,359,0
2229,29.9204,1099595975665,401910,382,382,1.3694
2230,29.9158,1099597737760,401911,360,360,0
2231,29.8918,1099595975666,401910,383,383,1.3694
2232,29.8876,1099597737761,401911,361,361,0
2233,29.863,1099595975667,401910,384,384,1.3694
2234,29.8596,1099597737762,401911,362,362,0
2235,29.8344,1099595975668,401910,385,385,1.3694
2236,29.8314,1099597737763,401911,363,363,0
2237,29.8058,1099595975669,401910,386,386,1.3694
2238,29.8034,1099597737764,401911,364,364,0
2239,29.7772,1099595975670,401910,387,387,1.3694
2240,29.7752,1099597737765,401911,365,365,0
2241,29.7486,1099595975671,401910,388,388,1.3694
2242,29.7472,1099597737766,401911,366,366,0
2243,29.72,1099595975672,401910,389,389,1.3694
2244,29.7192,1099597737767,401911,367,367,0
2245,29.6914,1099595975673,401910,390,390,1.3694
2246,29.691,1099597737768,401911,368,368,0
2247,29.663,1099597737769,401911,369,369,0
2248,29.6628,1099595975674,401910,391,391,1.3694
2249,29.6348,1099597737770,401911,370,370,0
2250,29.6342,1099595975675,401910,392,392,1.3694
2251,29.6068,1099597737771,401911,371,371,0
2252,29.6056,1099595975676,401910,393,393,1.3694
2253,29.5786,1099597737772,401911,372,372,0
2254,29.577,1099595975677,401910,394,394,1.3694
2255,29.5506,1099597737773,401911,373,373,0
2256,29.5484,1099595975678,401910,395,395,1.3694
2257,29.5224,1099597737774,401911,374,374,0
2258,29.5198,1099595975679,401910,396,396,1.3694
2259,29.4944,1099597737775,401911,375,375,0
2260,29.4912,1099595975680,401910,397,397,1.3694
2261,29.4662,1099597737776,401911,376,376,0
2262,29.4626,1099595975681,401910,398,398,1.3694
2263,29.4382,1099597737777,401911,377,377,0
2264,29.434,1099595975682,401910,399,399,1.3694
2265,29.4102,1099597737778,401911,378,378,0
2266,29.4052,1099595975683,401910,400,400,1.3694
2267,29.382,1099597737779,401911,379,379,0
2268,29.3766,1099595976005,401910,401,401,1.3694
2269,29.354,1099597737780,401911,380,380,0
2270,29.348,1099595976006,401910,402,402,1.3694
2271,29.3258,1099597737781,401911,381,381,0
2272,29.3194,1099595976007,401910,403,403,1.3694
2273,29.2978,1099597737782,401911,382,382,0
2274,29.2908,1099595976008,401910,404,404,1.3694
2275,29.2696,1099597737783,401911,383,383,0
2276,29.2622,1099595976009,401910,405,405,1.3694
2277,29.2416,1099597737784,401911,384,384,0
2278,29.2336,1099595976010,401910,406,406,1.3694
2279,29.2134,1099597737785,401911,385,385,0
2280,29.205,1099595976011,401910,407,407,1.3694
2281,29.1854,1099597737786,401911,386,386,0
2282,29.1764,1099595976012,401910,408,408,1.3694
2283,29.1574,1099597737787,401911,387,387,0
2284,29.1478,1099595976013,401910,409,409,1.3694
2285,29.1292,1099597737788,401911,388,388,0
2286,29.1192,1099595976014,401910,410,410,1.3694
2287,29.1012,1099597737789,401911,389,389,0
2288,29.0906,1099595976015,401910,411,411,1.3694
2289,29.073,1099597737790,401911,390,390,0
2290,29.062,1099595976016,401910,412,412,1.3694
2291,29.045,1099597737791,401911,391,391,0
2292,29.0334,1099595976017,401910,413,413,1.3694
2293,29.0168,1099597737792,401911,392,392,0
2294,29.0048,1099595976018,401910,414,414,1.3694
2295,28.9888,1099597737793,401911,393,393,0
2296,28.9762,1099595976019,401910,415,415,1.3694
2297,28.9606,1099597737794,401911,394,394,0
2298,28.9474,1099595976020,401910,416,416,1.3694
2299,28.9326,1099597737795,401911,395,395,0
2300,28.9188,1099595976021,401910,417,417,1.3694
2301,28.9044,1099597737796,401911,396,396,0
2302,28.8902,1099595976022,401910,418,418,1.3694
2303,28.8764,1099597737797,401911,397,397,0
2304,28.8616,1099595976023,401910,419,419,1.3694
2305,28.8484,1099597737798,401911,398,398,0
2306,28.833,1099595976024,401910,420,420,1.3694
2307,28.8202,1099597737799,401911,399,399,0
2308,28.8044,1099595976025,401910,421,421,1.3694
2309,28.7922,1099597737800,401911,400,400,0
2310,28.7758,1099595976026,401910,422,422,1.3694
2311,28.764,1099598049284,401911,401,401,0
2312,28.7472,1099595976027,401910,423,423,1.3694
2313,28.736,1099598049285,401911,402,402,0
2314,28.7186,1099595976028,401910,424,424,1.3694
2315,28.7078,1099598049286,401911,403,403,0
2316,28.69,1099595976029,401910,425,425,1.3694
2317,28.6798,1099598049287,401911,404,404,0
2318,28.6614,1099595976030,401910,426,426,1.3694
2319,28.6516,1099598049288,401911,405,405,0
2320,28.6328,1099595976031,401910,427,427,1.3694
2321,28.6236,1099598049289,401911,406,406,0
2322,28.6042,1099595976032,401910,428,428,1.3694
2323,28.5956,1099598049290,401911,407,407,0
2324,28.5756,1099595976033,401910,429,429,1.3694
2325,28.5674,1099598049291,401911,408,408,0
2326,28.547,1099595976034,401910,430,430,1.3694
2327,28.5394,1099598049292,401911,409,409,0
2328,28.5184,1099595976035,401910,431,431,1.3694
2329,28.5112,1099598049293,401911,410,410,0
2330,28.4896,1099595976036,401910,432,432,1.3694
2331,28.4832,1099598049294,401911,411,411,0
2332,28.461,1099595976037,401910,433,433,1.3694
2333,28.455,1099598049295,401911,412,412,0
2334,28.4324,1099595976038,401910,434,434,1.3694
2335,28.427,1099598049296,401911,413,413,0
2336,28.4038,1099595976039,401910,435,435,1.3694
2337,28.3988,1099598049297,401911,414,414,0
2338,28.3752,1099595976040,401910,436,436,1.3694
2339,28.3708,1099598049298,401911,415,415,0
2340,28.3466,1099595976041,401910,437,437,1.3694
2341,28.3426,1099598049299,401911,416,416,0
2342,28.318,1099595976042,401910,438,438,1.3694
2343,28.3146,1099598049300,401911,417,417,0
2344,28.2894,1099595976043,401910,439,439,1.3694
2345,28.2866,1099598049301,401911,418,418,0
2346,28.2608,1099595976044,401910,440,440,1.3694
2347,28.2584,1099598049302,401911,419,419,0
2348,28.2322,1099595976045,401910,441,441,1.3694
2349,28.2304,1099598049303,401911,420,420,0
2350,28.2036,1099595976046,401910,442,442,1.3694
2351,28.2022,1099598049304,401911,421,421,0
2352,28.175,1099595976047,401910,443,443,1.3694
2353,28.1742,1099598049305,401911,422,422,0
2354,28.1464,1099595976048,401910,444,444,1.3694
2355,28.146,1099598049306,401911,423,423,0
2356,28.118,1099598049307,401911,424,424,0
2357,28.1178,1099595976049,401910,445,445,1.3694
2358,28.0898,1099598049308,401911,425,425,0
2359,28.0892,1099595976050,401910,446,446,1.3694
2360,28.0618,1099598049309,401911,426,426,0
2361,28.0606,1099595976051,401910,447,447,1.3694
2362,28.0338,1099598049310,401911,427,427,0
2363,28.032,1099595976052,401910,448,448,1.3694
2364,28.0056,1099598049311,401911,428,428,0
2365,28.0032,1099595976053,401910,449,449,1.3694
2366,27.9776,1099598049312,401911,429,429,0
2367,27.9746,1099595976054,401910,450,450,1.3694
2368,27.9494,1099598049313,401911,430,430,0
2369,27.946,1099595976055,401910,451,451,1.3694
2370,27.9214,1099598049314,401911,431,431,0
2371,27.9174,1099595976056,401910,452,452,1.3694
2372,27.8932,1099598049315,401911,432,432,0
2373,27.8888,1099595976057,401910,453,453,1.3694
2374,27.8652,1099598049316,401911,433,433,0
2375,27.8602,1099595976058,401910,454,454,1.3694
2376,27.837,1099598049317,401911,434,434,0
2377,27.8316,1099595976059,401910,455,455,1.3694
2378,27.809,1099598049318,401911,435,435,0
2379,27.803,1099595976060,401910,456,456,1.3694
2380,27.7808,1099598049319,401911,436,436,0
2381,27.7744,1099595976061,401910,457,457,1.3694
2382,27.7528,1099598049320,401911,437,437,0
2383,27.7458,1099595976062,401910,458,458,1.3694
2384,27.7248,1099598049321,401911,438,438,0
2385,27.7172,1099595976063,401910,459,459,1.3694
2386,27.6966,1099598049322,401911,439,439,0
2387,27.6886,1099595976064,401910,460,460,1.3694
2388,27.6686,1099598049323,401911,440,440,0
2389,27.66,1099595976065,401910,461,461,1.3694
2390,27.6404,1099598049324,401911,441,441,0
2391,27.6314,1099595976066,401910,462,462,1.3694
2392,27.6124,1099598049325,401911,442,442,0
2393,27.6028,1099595976067,401910,463,463,1.3694
2394,27.5842,1099598049326,401911,443,443,0
2395,27.5742,1099595976068,401910,464,464,1.3694
2396,27.5562,1099598049327,401911,444,444,0
2397,27.5454,1099595976069,401910,465,465,1.3694
2398,27.528,1099598049328,401911,445,445,0
2399,27.5168,1099595976070,401910,466,466,1.3694
2400,27.5,1099598049329,401911,446,446,0
2401,27.4882,1099595976071,401910,467,467,1.3694
2402,27.472,1099598049330,401911,447,447,0
2403,27.4596,1099595976072,401910,468,468,1.3694
2404,27.4438,1099598049331,401911,448,448,0
2405,27.431,1099595976073,401910,469,469,1.3694
2406,27.4158,1099598049332,401911,449,449,0
2407,27.4024,1099595976074,401910,470,470,1.3694
2408,27.3876,1099598049333,401911,450,450,0
2409,27.3738,1099595976075,401910,471,471,1.3694
2410,27.3596,1099598049334,401911,451,451,0
2411,27.3452,1099595976076,401910,472,472,1.3694
2412,27.3314,1099598049335,401911,452,452,0
2413,27.3166,1099595976077,401910,473,473,1.3694
2414,27.3034,1099598049336,401911,453,453,0
2415,27.288,1099595976078,401910,474,474,1.3694
2416,27.2752,1099598049337,401911,454,454,0
2417,27.2594,1099595976079,401910,475,475,1.3694
2418,27.2472,1099598049338,401911,455,455,0
2419,27.2308,1099595976080,401910,476,476,1.3694
2420,27.2192,1099598049339,401911,456,456,0
2421,27.2022,1099595976081,401910,477,477,1.3694
2422,27.191,1099598049340,401911,457,457,0
2423,27.1736,1099595976082,401910,478,478,1.3694
2424,27.163,1099598049341,401911,458,458,0
2425,27.145,1099595976083,401910,479,479,1.3694
2426,27.1348,1099598049342,401911,459,459,0
2427,27.1164,1099595976084,401910,480,480,1.3694
2428,27.1068,1099598049343,401911,460,460,0
2429,27.0876,1099595976085,401910,481,481,1.3694
2430,27.0786,1099598049344,401911,461,461,0
2431,27.059,1099595976086,401910,482,482,1.3694
2432,27.0506,1099598049345,401911,462,462,0
2433,27.0304,1099595976087,401910,483,483,1.3694
2434,27.0224,1099598049346,401911,463,463,0
2435,27.0018,1099595976088,401910,484,484,1.3694
2436,26.9944,1099598049347,401911,464,464,0
2437,26.9732,1099595976089,401910,485,485,1.3694
2438,26.9662,1099598049348,401911,465,465,0
2439,26.9446,1099595976090,401910,486,486,1.3694
2440,26.9382,1099598049349,401911,466,466,0
2441,26.916,1099595976091,401910,487,487,1.3694
2442,26.9102,1099598049350,401911,467,467,0
2443,26.8874,1099595976092,401910,488,488,1.3694
2444,26.882,1099598049351,401911,468,468,0
2445,26.8588,1099595976093,401910,489,489,1.3694
2446,26.854,1099598049352,401911,469,469,0
2447,26.8302,1099595976094,401910,490,490,1.3694
2448,26.8258,1099598049353,401911,470,470,0
2449,26.8016,1099595976095,401910,491,491,1.3694
2450,26.7978,1099598049354,401911,471,471,0
2451,26.773,1099595976096,401910,492,492,1.3694
2452,26.7696,1099598049355,401911,472,472,0
2453,26.7444,1099595976097,401910,493,493,1.3694
2454,26.7416,1099598049356,401911,473,473,0
2455,26.7158,1099595976098,401910,494,494,1.3694
2456,26.7134,1099598049357,401911,474,474,0
2457,26.6872,1099595976099,401910,495,495,1.3694
2458,26.6854,1099598049358,401911,475,475,0
2459,26.6586,1099595976100,401910,496,496,1.3694
2460,26.6574,1099598049359,401911,476,476,0
2461,26.6298,1099595976101,401910,497,497,1.3694
2462,26.6292,1099598049360,401911,477,477,0
2463,26.6012,1099595976102,401910,498,498,1.3694
2464,26.6012,1099598049361,401911,478,478,0
2465,26.573,1099598049362,401911,479,479,0
2466,26.5726,1099595976103,401910,499,499,1.3694
2467,26.545,1099598049363,401911,480,480,0
2468,26.544,1099595976104,401910,500,500,1.3694
2469,26.5168,1099598049364,401911,481,481,0
2470,26.5154,1099595976234,401910,501,501,1.3694
2471,26.4888,1099598049365,401911,482,482,0
2472,26.4868,1099595976235,401910,502,502,1.3694
2473,26.4606,1099598049366,401911,483,483,0
2474,26.4582,1099595976236,401910,503,503,1.3694
2475,26.4326,1099598049367,401911,484,484,0
2476,26.4296,1099595976237,401910,504,504,1.3694
2477,26.4044,1099598049368,401911,485,485,0
2478,26.401,1099595976238,401910,505,505,1.3694
2479,26.3764,1099598049369,401911,486,486,0
2480,26.3724,1099595976239,401910,506,506,1.3694
2481,26.3484,1099598049370,401911,487,487,0
2482,26.3438,1099595976240,401910,507,507,1.3694
2483,26.3202,1099598049371,401911,488,488,0
2484,26.3152,1099595976241,401910,508,508,1.3694
2485,26.2922,1099598049372,401911,489,489,0
2486,26.2866,1099595976242,401910,509,509,1.3694
2487,26.264,1099598049373,401911,490,490,0
2488,26.258,1099595976243,401910,510,510,1.3694
2489,26.236,1099598049374,401911,491,491,0
2490,26.2294,1099595976244,401910,511,511,1.3694
2491,26.2078,1099598049375,401911,492,492,0
2492,26.2008,1099595976245,401910,512,512,1.3694
2493,26.1798,1099598049376,401911,493,493,0
2494,26.1722,1099595976246,401910,513,513,1.3694
2495,26.1516,1099598049377,401911,494,494,0
2496,26.1434,1099595976247,401910,514,514,1.3694
2497,26.1236,1099598049378,401911,495,495,0
2498,26.1148,1099595976248,401910,515,515,1.3694
2499,26.0956,1099598049379,401911,496,496,0
2500,26.0862,1099595976249,401910,516,516,1.3694
2501,26.0674,1099598049380,401911,497,497,0
2502,26.0576,1099595976250,401910,517,517,1.3694
2503,26.0394,1099598049381,401911,498,498,0
2504,26.029,1099595976251,401910,518,518,1.3694
2505,26.0112,1099598049382,401911,499,499,0
2506,26.0004,1099595976252,401910,519,519,1.3694
2507,25.9832,1099598049383,401911,500,500,0
2508,25.9718,1099595976253,401910,520,520,1.3694
2509,25.955,1099598050551,401911,501,501,0
2510,25.9432,1099595976254,401910,521,521,1.3694
2511,25.927,1099598050552,401911,502,502,0
2512,25.9146,1099595976255,401910,522,522,1.3694
2513,25.8988,1099598050553,401911,503,503,0
2514,25.886,1099595976256,401910,523,523,1.3694
2515,25.8708,1099598050554,401911,504,504,0
2516,25.8574,1099595976257,401910,524,524,1.3694
2517,25.8426,1099598050555,401911,505,505,0
2518,25.8288,1099595976258,401910,525,525,1.3694
2519,25.8146,1099598050556,401911,506,506,0
2520,25.8002,1099595976259,401910,526,526,1.3694
2521,25.7866,1099598056888,401911,507,507,0
2522,25.7716,1099595976260,401910,527,527,1.3694
2523,25.7584,1099598056889,401911,508,508,0
2524,25.743,1099595976261,401910,528,528,1.3694
2525,25.7304,1099598056890,401911,509,509,0
2526,25.7144,1099595976262,401910,529,529,1.3694
2527,25.7022,1099598056891,401911,510,510,0
2528,25.6856,1099595976263,401910,530,530,1.3694
2529,25.6742,1099598056892,401911,511,511,0
2530,25.657,1099595976264,401910,531,531,1.3694
2531,25.646,1099598056893,401911,512,512,0
2532,25.6284,1099595976265,401910,532,532,1.3694
2533,25.618,1099598056894,401911,513,513,0
2534,25.5998,1099595976266,401910,533,533,1.3694
2535,25.5898,1099598056895,401911,514,514,0
2536,25.5712,1099595976267,401910,534,534,1.3694
2537,25.5618,1099598056896,401911,515,515,0
2538,25.5426,1099595976268,401910,535,535,1.3694
2539,25.5338,1099598056897,401911,516,516,0
2540,25.514,1099595976269,401910,536,536,1.3694
2541,25.5056,1099598056898,401911,517,517,0
2542,25.4854,1099595976270,401910,537,537,1.3694
2543,25.4776,1099598056899,401911,518,518,0
2544,25.4568,1099595976271,401910,538,538,1.3694
2545,25.4494,1099598056900,401911,519,519,0
2546,25.4282,1099595976272,401910,539,539,1.3694
2547,25.4214,1099598056901,401911,520,520,0
2548,25.3996,1099595976273,401910,540,540,1.3694
2549,25.3932,1099598056902,401911,521,521,0
2550,25.371,1099595976274,401910,541,541,1.3694
2551,25.3652,1099598056903,401911,522,522,0
2552,25.3424,1099595976275,401910,542,542,1.3694
2553,25.337,1099598056904,401911,523,523,0
2554,25.3138,1099595976276,401910,543,543,1.3694
2555,25.309,1099598056905,401911,524,524,0
2556,25.2852,1099595976277,401910,544,544,1.3694
2557,25.2808,1099598056906,401911,525,525,0
2558,25.2566,1099595976278,401910,545,545,1.3694
2559,25.2528,1099598056907,401911,526,526,0
2560,25.2278,1099595976279,401910,546,546,1.3694
2561,25.2248,1099598056908,401911,527,527,0
2562,25.1992,1099595976280,401910,547,547,1.3694
2563,25.1966,1099598056909,401911,528,528,0
2564,25.1706,1099595976281,401910,548,548,1.3694
2565,25.1686,1099598056910,401911,529,529,0
2566,25.142,1099595976282,401910,549,549,1.3694
2567,25.1404,1099598056911,401911,530,530,0
2568,25.1134,1099595976283,401910,550,550,1.3694
2569,25.1124,1099598056912,401911,531,531,0
2570,25.0848,1099595976284,401910,551,551,1.3694
2571,25.0842,1099598056913,401911,532,532,0
2572,25.0562,1099595976285,401910,552,552,1.3694
2573,25.0562,1099598056914,401911,533,533,0
2574,25.028,1099598056915,401911,534,534,0
2575,25.0276,1099595976286,401910,553,553,1.3694
2576,25,1099598056916,401911,535,535,0
2577,24.999,1099595976287,401910,554,554,1.3694
2578,24.972,1099598056917,401911,536,536,0
2579,24.9704,1099595976288,401910,555,555,1.3694
2580,24.9438,1099598056918,401911,537,537,0
2581,24.9418,1099595976289,401910,556,556,1.3694
2582,24.9158,1099598056919,401911,538,538,0
2583,24.9132,1099595976290,401910,557,557,1.3694
2584,24.8876,1099598056920,401911,539,539,0
2585,24.8846,1099595976291,401910,558,558,1.3694
2586,24.8596,1099598056921,401911,540,540,0
2587,24.856,1099595976292,401910,559,559,1.3694
2588,24.8314,1099598056922,401911,541,541,0
2589,24.8274,1099595976293,401910,560,560,1.3694
2590,24.8034,1099598056923,401911,542,542,0
2591,24.7988,1099595976294,401910,561,561,1.3694
2592,24.7752,1099598056924,401911,543,543,0
2593,24.77,1099595976295,401910,562,562,1.3694
2594,24.7472,1099598056925,401911,544,544,0
2595,24.7414,1099595976296,401910,563,563,1.3694
2596,24.7192,1099598056926,401911,545,545,0
2597,24.7128,1099595976297,401910,564,564,1.3694
2598,24.691,1099598056927,401911,546,546,0
2599,24.6842,1099595976298,401910,565,565,1.3694
2600,24.663,1099598056928,401911,547,547,0
2601,24.6556,1099595976299,401910,566,566,1.3694
2602,24.6348,1099598056929,401911,548,548,0
2603,24.627,1099595976300,401910,567,567,1.3694
2604,24.6068,1099598056930,401911,549,549,0
2605,24.5984,1099595976301,401910,568,568,1.3694
2606,24.5786,1099598056931,401911,550,550,0
2607,24.5698,1099595976302,401910,569,569,1.3694
2608,24.5506,1099598056932,401911,551,551,0
2609,24.5412,1099595976303,401910,570,570,1.3694
2610,24.5224,1099598056933,401911,552,552,0
2611,24.5126,1099595976304,401910,571,571,1.3694
2612,24.4944,1099598056934,401911,553,553,0
2613,24.484,1099595976305,401910,572,572,1.3694
2614,24.4662,1099598056935,401911,554,554,0
2615,24.4554,1099595976306,401910,573,573,1.3694
2616,24.4382,1099598056936,401911,555,555,0
2617,24.4268,1099595976307,401910,574,574,1.3694
2618,24.4102,1099598056937,401911,556,556,0
2619,24.3982,1099595976308,401910,575,575,1.3694
2620,24.382,1099598056938,401911,557,557,0
2621,24.3696,1099595976309,401910,576,576,1.3694
2622,24.354,1099598056939,401911,558,558,0
2623,24.341,1099595976310,401910,577,577,1.3694
2624,24.3258,1099598056940,401911,559,559,0
2625,24.3124,1099595976311,401910,578,578,1.3694
2626,24.2978,1099598056941,401911,560,560,0
2627,24.2836,1099595976312,401910,579,579,1.3694
2628,24.2696,1099598056942,401911,561,561,0
2629,24.255,1099595976313,401910,580,580,1.3694
2630,24.2416,1099598056943,401911,562,562,0
2631,24.2264,1099595976314,401910,581,581,1.3694
2632,24.2134,1099598056944,401911,563,563,0
2633,24.1978,1099595976315,401910,582,582,1.3694
2634,24.1854,1099598056945,401911,564,564,0
2635,24.1692,1099595976316,401910,583,583,1.3694
2636,24.1574,1099598056946,401911,565,565,0
2637,24.1406,1099595976317,401910,584,584,1.3694
2638,24.1292,1099598056947,401911,566,566,0
2639,24.112,1099595976318,401910,585,585,1.3694
2640,24.1012,1099598056948,401911,567,567,0
2641,24.0834,1099595976319,401910,586,586,1.3694
2642,24.073,1099598056949,401911,568,568,0
2643,24.0548,1099595976320,401910,587,587,1.3694
2644,24.045,1099598056950,401911,569,569,0
2645,24.0262,1099595976321,401910,588,588,1.3694
2646,24.0168,1099598056951,401911,570,570,0
2647,23.9976,1099595976322,401910,589,589,1.3694
2648,23.9888,1099598056952,401911,571,571,0
2649,23.969,1099595976323,401910,590,590,1.3694
2650,23.9606,1099598056953,401911,572,572,0
2651,23.9404,1099595976324,401910,591,591,1.3694
2652,23.9326,1099598056954,401911,573,573,0
2653,23.9118,1099595976325,401910,592,592,1.3694
2654,23.9044,1099598056955,401911,574,574,0
2655,23.8832,1099595976326,401910,593,593,1.3694
2656,23.8764,1099598056956,401911,575,575,0
2657,23.8546,1099595976327,401910,594,594,1.3694
2658,23.8484,1099598056957,401911,576,576,0
2659,23.8258,1099595976328,401910,595,595,1.3694
2660,23.8202,1099598056958,401911,577,577,0
2661,23.7972,1099595976329,401910,596,596,1.3694
2662,23.7922,1099598056959,401911,578,578,0
2663,23.7686,1099595976330,401910,597,597,1.3694
2664,23.764,1099598056960,401911,579,579,0
2665,23.74,1099595976331,401910,598,598,1.3694
2666,23.736,1099598056961,401911,580,580,0
2667,23.7114,1099595976332,401910,599,599,1.3694
2668,23.7078,1099598056962,401911,581,581,0
2669,23.6828,1099595976333,401910,600,600,1.3694
2670,23.6798,1099598056963,401911,582,582,0
2671,23.6542,1099599053752,401910,601,601,1.3694
2672,23.6516,1099598056964,401911,583,583,0
2673,23.6256,1099599053753,401910,602,602,1.3694
2674,23.6236,1099598056965,401911,584,584,0
2675,23.597,1099599053754,401910,603,603,1.3694
2676,23.5956,1099598056966,401911,585,585,0
2677,23.5684,1099599053755,401910,604,604,1.3694
2678,23.5674,1099598056967,401911,586,586,0
2679,23.5398,1099599053756,401910,605,605,1.3694
2680,23.5394,1099598056968,401911,587,587,0
2681,23.5112,1099599053757,401910,606,606,1.3694
2682,23.5112,1099598056969,401911,588,588,0
2683,23.4832,1099598056970,401911,589,589,0
2684,23.4826,1099599053758,401910,607,607,1.3694
2685,23.455,1099598056971,401911,590,590,0
2686,23.454,1099599053759,401910,608,608,1.3694
2687,23.427,1099598056972,401911,591,591,0
2688,23.4254,1099599053760,401910,609,609,1.3694
2689,23.3988,1099598056973,401911,592,592,0
2690,23.3968,1099599053761,401910,610,610,1.3694
2691,23.3708,1099598056974,401911,593,593,0
2692,23.368,1099599053762,401910,611,611,1.3694
2693,23.3426,1099598056975,401911,594,594,0
2694,23.3394,1099599053763,401910,612,612,1.3694
2695,23.3146,1099598056976,401911,595,595,0
2696,23.3108,1099599053764,401910,613,613,1.3694
2697,23.2866,1099598056977,401911,596,596,0
2698,23.2822,1099599053765,401910,614,614,1.3694
2699,23.2584,1099598056978,401911,597,597,0
2700,23.2536,1099599053766,401910,615,615,1.3694
2701,23.2304,1099598056979,401911,598,598,0
2702,23.225,1099599053767,401910,616,616,1.3694
2703,23.2022,1099598056980,401911,599,599,0
2704,23.1964,1099599053768,401910,617,617,1.3694
2705,23.1742,1099598056981,401911,600,600,0
2706,23.1678,1099599053769,401910,618,618,1.3694
2707,23.146,1099598056982,401911,601,601,0
2708,23.1392,1099599053770,401910,619,619,1.3694
2709,23.118,1099598056983,401911,602,602,0
2710,23.1106,1099599053771,401910,620,620,1.3694
2711,23.0898,1099598056984,401911,603,603,0
2712,23.082,1099599053772,401910,621,621,1.3694
2713,23.0618,1099598056985,401911,604,604,0
2714,23.0534,1099599053773,401910,622,622,1.3694
2715,23.0338,1099598056986,401911,605,605,0
2716,23.0248,1099599053774,401910,623,623,1.3694
2717,23.0056,1099598056987,401911,606,606,0
2718,22.9962,1099599053775,401910,624,624,1.3694
2719,22.9776,1099598057004,401911,607,607,0
2720,22.9676,1099599053776,401910,625,625,1.3694
2721,22.9494,1099598057005,401911,608,608,0
2722,22.939,1099599053777,401910,626,626,1.3694
2723,22.9214,1099598057006,401911,609,609,0
2724,22.9102,1099599053778,401910,627,627,1.3694
2725,22.8932,1099598057007,401911,610,610,0
2726,22.8816,1099599053779,401910,628,628,1.3694
2727,22.8652,1099598057008,401911,611,611,0
2728,22.853,1099599053780,401910,629,629,1.3694
2729,22.837,1099598057009,401911,612,612,0
2730,22.8244,1099599053781,401910,630,630,1.3694
2731,22.809,1099598057010,401911,613,613,0
2732,22.7958,1099599053782,401910,631,631,1.3694
2733,22.7808,1099598057011,401911,614,614,0
2734,22.7672,1099599053783,401910,632,632,1.3694
2735,22.7528,1099598057012,401911,615,615,0
2736,22.7386,1099599053784,401910,633,633,1.3694
2737,22.7248,1099598057013,401911,616,616,0
2738,22.71,1099599053785,401910,634,634,1.3694
2739,22.6966,1099598057014,401911,617,617,0
2740,22.6814,1099599053786,401910,635,635,1.3694
2741,22.6686,1099598057015,401911,618,618,0
2742,22.6528,1099599053787,401910,636,636,1.3694
2743,22.6404,1099598057016,401911,619,619,0
2744,22.6242,1099599053788,401910,637,637,1.3694
2745,22.6124,1099598057017,401911,620,620,0
2746,22.5956,1099599053789,401910,638,638,1.3694
2747,22.5842,1099598057018,401911,621,621,0
2748,22.567,1099599053790,401910,639,639,1.3694
2749,22.5562,1099598057019,401911,622,622,0
2750,22.5384,1099599053791,401910,640,640,1.3694
2751,22.528,1099598057020,401911,623,623,0
2752,22.5098,1099599053792,401910,641,641,1.3694
2753,22.5,1099598057021,401911,624,624,0
2754,22.4812,1099599053793,401910,642,642,1.3694
2755,22.472,1099598057022,401911,625,625,0
2756,22.4526,1099599053794,401910,643,643,1.3694
2757,22.4438,1099598057023,401911,626,626,0
2758,22.4238,1099599053795,401910,644,644,1.3694
2759,22.4158,1099598057024,401911,627,627,0
2760,22.3952,1099599053796,401910,645,645,1.3694
2761,22.3876,1099598057025,401911,628,628,0
2762,22.3666,1099599053797,401910,646,646,1.3694
2763,22.3596,1099598057026,401911,629,629,0
2764,22.338,1099599053798,401910,647,647,1.3694
2765,22.3314,1099598057027,401911,630,630,0
2766,22.3094,1099599053799,401910,648,648,1.3694
2767,22.3034,1099598057028,401911,631,631,0
2768,22.2808,1099599053800,401910,649,649,1.3694
2769,22.2752,1099598057029,401911,632,632,0
2770,22.2522,1099599053801,401910,650,650,1.3694
2771,22.2472,1099598057030,401911,633,633,0
2772,22.2236,1099599053802,401910,651,651,1.3694
2773,22.2192,1099598057031,401911,634,634,0
2774,22.195,1099599053803,401910,652,652,1.3694
2775,22.191,1099598057032,401911,635,635,0
2776,22.1664,1099599053804,401910,653,653,1.3694
2777,22.163,1099598057033,401911,636,636,0
2778,22.1378,1099599053805,401910,654,654,1.3694
2779,22.1348,1099598057034,401911,637,637,0
2780,22.1092,1099599053806,401910,655,655,1.3694
2781,22.1068,1099598057035,401911,638,638,0
2782,22.0806,1099599053807,401910,656,656,1.3694
2783,22.0786,1099598057036,401911,639,639,0
2784,22.052,1099599053808,401910,657,657,1.3694
